Product_ID,Category,Brand,Season,Price,Stock,Rating,Discount
CAT1264,Dress,Nike,Festive,57936,127,2.6,80.0
CAT1265,Jeans,Levis,Festive,109786,397,2.3,80.0
CAT1266,Jacket,Biba,Winter,105120,262,3.7,80.0
CAT1267,Shirt,Nike,Winter,49444,295,1.9,80.0
CAT1268,Kurta,Zara,Summer,78165,277,3.4,80.0
CAT1269,Shirt,H&M,Monsoon,34328,300,4.7,80.0
CAT1270,Dress,Levis,Festive,12815,342,4.2,80.0
CAT1271,T-Shirt,Zara,Winter,684,189,4.7,80.0
CAT1272,T-Shirt,Biba,Summer,91978,424,4.9,80.0
CAT1273,Kurta,Adidas,Festive,36282,367,1.0,80.0
CAT1274,T-Shirt,FabIndia,Winter,115870,244,3.5,80.0
CAT1275,T-Shirt,Biba,Festive,36260,352,2.7,80.0
CAT1276,Kurta,Nike,Summer,58904,205,4.4,80.0
CAT1277,Jacket,H&M,Summer,63730,317,2.0,80.0
CAT1278,Jacket,Nike,Festive,22619,89,4.9,80.0
CAT1279,Kurta,Levis,Monsoon,64166,144,3.5,80.0
CAT1280,Dress,Levis,Festive,46383,31,4.2,80.0
CAT1281,T-Shirt,H&M,Winter,102954,486,1.3,80.0
CAT1282,T-Shirt,Zara,Monsoon,66858,340,1.7,80.0
CAT1283,Dress,Zara,Winter,58382,449,4.0,80.0
CAT1284,Jacket,Levis,Festive,93600,234,1.1,80.0
CAT1285,Jeans,Levis,Monsoon,86587,67,4.3,80.0
CAT1286,Jeans,Adidas,Winter,106461,102,1.1,80.0
CAT1287,Jeans,FabIndia,Festive,34559,201,3.6,80.0
CAT1288,Jacket,Adidas,Festive,115309,112,2.5,80.0
CAT1289,Jacket,Adidas,Monsoon,19474,405,3.4,80.0
CAT1290,Dress,Zara,Festive,8888,16,3.8,80.0
CAT1291,T-Shirt,H&M,Summer,103180,137,2.4,80.0
CAT1292,Dress,Zara,Winter,110243,64,1.4,80.0
CAT1293,Dress,FabIndia,Winter,24204,240,1.3,80.0
CAT1294,Jacket,Nike,Festive,29859,371,3.4,80.0
CAT1295,Jeans,Levis,Festive,109471,71,3.1,80.0
CAT1296,Shirt,Levis,Summer,85793,249,4.0,80.0
CAT1297,T-Shirt,FabIndia,Monsoon,513,99,3.0,59.12
CAT1298,Jacket,Adidas,Festive,10508,241,2.7,80.0
CAT1299,Jeans,H&M,Festive,101763,466,2.6,80.0
CAT1300,Shirt,Levis,Festive,115383,242,1.1,80.0
CAT1301,Shirt,Biba,Festive,3390,363,2.3,80.0
CAT1302,Jacket,Adidas,Winter,72351,342,4.9,80.0
CAT1303,Kurta,Levis,Festive,45839,448,4.5,80.0
CAT1304,T-Shirt,Biba,Winter,2086,384,2.3,80.0
CAT1305,Shirt,FabIndia,Festive,112422,301,3.4,80.0
CAT1306,Jacket,FabIndia,Monsoon,91224,354,4.4,80.0
CAT1307,Jacket,Adidas,Summer,44115,161,2.8,80.0
CAT1308,Jeans,Levis,Monsoon,77684,437,1.1,80.0
CAT1309,Kurta,Zara,Festive,1032,154,1.3,80.0
CAT1310,T-Shirt,Biba,Festive,20374,139,3.0,80.0
CAT1311,Dress,H&M,Festive,105377,150,4.9,80.0
CAT1312,Jeans,Levis,Monsoon,119449,424,3.8,80.0
CAT1313,Shirt,H&M,Festive,112162,102,1.3,80.0
CAT1314,Shirt,Levis,Monsoon,30975,123,1.8,80.0
CAT1315,Jeans,Zara,Winter,70890,293,4.1,80.0
CAT1316,Jacket,Zara,Summer,29035,453,4.4,80.0
CAT1317,Shirt,Adidas,Summer,40206,420,3.5,80.0
CAT1318,Kurta,Adidas,Monsoon,3353,152,3.6,80.0
CAT1319,T-Shirt,Zara,Winter,60391,232,1.1,80.0
CAT1320,Kurta,Nike,Monsoon,2394,241,4.3,80.0
CAT1321,Shirt,Zara,Winter,98472,472,4.2,80.0
CAT1322,Dress,FabIndia,Festive,115479,42,2.0,80.0
CAT1323,T-Shirt,FabIndia,Winter,68769,285,3.8,80.0
CAT1324,T-Shirt,Nike,Winter,21734,179,1.9,80.0
CAT1325,Jeans,Biba,Winter,8671,149,1.2,80.0
CAT1326,Jeans,H&M,Summer,50167,366,1.8,80.0
CAT1327,Dress,Levis,Winter,33691,210,1.7,80.0
CAT1328,Jacket,Levis,Festive,29213,32,2.4,80.0
CAT1329,T-Shirt,Nike,Festive,70418,465,2.7,80.0
CAT1330,Dress,FabIndia,Festive,118356,233,3.0,80.0
CAT1331,Jeans,Adidas,Winter,65102,377,2.9,80.0
CAT1332,Jeans,Levis,Monsoon,93204,279,2.1,80.0
CAT1333,T-Shirt,FabIndia,Monsoon,39713,356,1.1,80.0
CAT1334,Kurta,Biba,Festive,39902,162,3.4,80.0
CAT1335,Shirt,H&M,Summer,95383,342,2.6,80.0
CAT1336,Jeans,Biba,Monsoon,2717,94,2.2,80.0
CAT1337,Jacket,Nike,Winter,16271,118,4.5,80.0
CAT1338,Jacket,Zara,Monsoon,1824,40,4.0,80.0
CAT1339,Jeans,Zara,Festive,76561,238,4.4,80.0
CAT1340,Kurta,Zara,Summer,110026,249,3.0,80.0
CAT1341,Kurta,Biba,Monsoon,66425,387,1.5,80.0
CAT1342,Dress,Levis,Monsoon,67231,372,3.8,80.0
CAT1343,Jacket,H&M,Festive,29290,319,1.8,80.0
CAT1344,Dress,Zara,Summer,9477,398,2.8,80.0
CAT1345,Jacket,Nike,Summer,70813,150,1.3,80.0
CAT1346,Shirt,Nike,Festive,23481,165,4.3,80.0
CAT1347,Shirt,Zara,Winter,23154,308,1.5,80.0
CAT1348,T-Shirt,Zara,Monsoon,107519,354,4.6,80.0
CAT1349,Dress,H&M,Winter,119393,380,4.5,80.0
CAT1350,Jeans,Zara,Monsoon,10642,108,2.9,80.0
CAT1351,Dress,H&M,Monsoon,54947,56,4.0,80.0
CAT1352,Jeans,Nike,Winter,58245,496,3.5,80.0
CAT1353,Kurta,Zara,Festive,13899,336,4.2,80.0
CAT1354,Dress,Biba,Festive,63367,431,2.7,80.0
CAT1355,Kurta,Adidas,Monsoon,89194,489,4.1,80.0
CAT1356,Shirt,Biba,Festive,9195,76,2.8,80.0
CAT1357,Shirt,Nike,Monsoon,20266,71,4.8,80.0
CAT1358,T-Shirt,H&M,Festive,18817,118,2.9,80.0
CAT1359,Dress,Biba,Monsoon,75207,176,2.9,80.0
CAT1360,Kurta,H&M,Festive,74355,46,4.1,80.0
CAT1361,Jeans,Biba,Summer,27452,128,4.3,80.0
CAT1362,Shirt,Biba,Winter,11433,95,3.2,80.0
CAT1363,Shirt,H&M,Summer,31085,391,1.7,80.0
CAT1364,Jeans,Levis,Winter,72684,401,2.9,80.0
CAT1365,Kurta,Biba,Winter,94492,474,4.9,80.0
CAT1366,Kurta,Zara,Monsoon,31774,61,4.0,80.0
CAT1367,Dress,Adidas,Winter,13590,100,4.2,80.0
CAT1368,Dress,Nike,Summer,111151,298,1.1,80.0
CAT1369,Jacket,Levis,Summer,46651,346,2.9,80.0
CAT1370,Jacket,H&M,Festive,87483,307,3.6,80.0
CAT1371,T-Shirt,Levis,Summer,1419,213,4.3,80.0
CAT1372,Shirt,FabIndia,Festive,8018,377,1.2,80.0
CAT1373,Dress,FabIndia,Winter,30401,247,4.4,80.0
CAT1374,Kurta,Biba,Summer,78059,391,3.2,80.0
CAT1375,Jeans,Biba,Winter,84673,164,1.8,80.0
CAT1376,Kurta,Zara,Summer,38879,249,2.3,80.0
CAT1377,Shirt,Adidas,Summer,15884,145,2.1,80.0
CAT1378,Jacket,Nike,Festive,42579,416,3.1,80.0
CAT1379,Kurta,Levis,Winter,41487,371,1.2,80.0
CAT1380,T-Shirt,FabIndia,Summer,40475,390,1.6,80.0
CAT1381,Shirt,Biba,Monsoon,83750,378,4.3,80.0
CAT1382,Jacket,Nike,Winter,62664,73,1.5,80.0
CAT1383,Jeans,Levis,Winter,8583,132,1.9,80.0
CAT1384,Jacket,Biba,Winter,114107,263,2.8,80.0
CAT1385,T-Shirt,Biba,Festive,9261,486,3.1,80.0
CAT1386,Shirt,FabIndia,Monsoon,104136,123,4.1,80.0
CAT1387,Jeans,FabIndia,Winter,63903,29,2.8,80.0
CAT1388,T-Shirt,Biba,Summer,113933,25,4.2,80.0
CAT1389,Jacket,H&M,Summer,80733,154,3.5,80.0
CAT1390,T-Shirt,Biba,Festive,73770,217,1.5,80.0
CAT1391,Shirt,Nike,Summer,21901,28,1.6,80.0
CAT1392,Dress,Biba,Winter,16603,385,2.7,80.0
CAT1393,T-Shirt,Zara,Summer,85994,401,2.6,80.0
CAT1394,T-Shirt,Adidas,Winter,39118,175,4.0,80.0
CAT1395,Jacket,Zara,Summer,30227,47,3.3,80.0
CAT1396,Jacket,Zara,Monsoon,108732,190,2.6,80.0
CAT1397,Jeans,H&M,Festive,34925,358,1.7,80.0
CAT1398,Jacket,H&M,Festive,58294,114,1.9,80.0
CAT1399,Kurta,Biba,Monsoon,48720,109,3.3,80.0
CAT1400,Shirt,Zara,Monsoon,46247,99,2.7,80.0
CAT1401,Shirt,H&M,Festive,24653,424,3.1,80.0
CAT1402,Dress,FabIndia,Monsoon,2929,309,1.7,80.0
CAT1403,Dress,Biba,Winter,86990,453,3.7,80.0
CAT1404,Shirt,Nike,Summer,905,341,4.4,80.0
CAT1405,Dress,Adidas,Festive,39413,410,2.0,80.0
CAT1406,Jeans,Levis,Monsoon,108641,88,3.0,80.0
CAT1407,Jacket,Biba,Winter,55237,82,4.9,80.0
CAT1408,Shirt,Levis,Festive,42431,432,2.3,80.0
CAT1409,Dress,Zara,Monsoon,51632,435,3.4,80.0
CAT1410,Shirt,Adidas,Festive,55007,185,1.4,80.0
CAT1411,Kurta,Levis,Monsoon,17550,405,3.4,80.0
CAT1412,T-Shirt,Zara,Festive,40265,105,1.4,80.0
CAT1413,Jacket,FabIndia,Winter,14399,354,4.8,80.0
CAT1414,Shirt,Levis,Winter,113333,112,3.9,80.0
CAT1415,T-Shirt,Adidas,Summer,46975,411,4.2,80.0
CAT1416,Dress,Biba,Festive,110511,472,3.8,80.0
CAT1417,T-Shirt,Zara,Summer,24750,233,3.4,80.0
CAT1418,Jacket,Biba,Festive,37856,15,2.8,80.0
CAT1419,Shirt,Adidas,Monsoon,19372,131,4.4,80.0
CAT1420,Kurta,H&M,Monsoon,99191,245,4.8,80.0
CAT1421,Dress,Zara,Summer,104654,436,3.0,80.0
CAT1422,Shirt,Levis,Festive,41289,125,4.7,80.0
CAT1423,Jacket,Zara,Summer,115069,172,3.3,80.0
CAT1424,Dress,Biba,Winter,116755,235,3.2,80.0
CAT1425,Jeans,FabIndia,Summer,41452,239,2.8,80.0
CAT1426,T-Shirt,Zara,Summer,94834,191,1.8,80.0
CAT1427,Jacket,Levis,Monsoon,87988,258,1.0,80.0
CAT1428,Jeans,H&M,Summer,68309,327,2.0,80.0
CAT1429,Shirt,Nike,Festive,8796,462,3.0,80.0
CAT1430,Kurta,FabIndia,Monsoon,13693,219,2.5,80.0
CAT1431,Dress,H&M,Summer,94646,153,2.8,80.0
CAT1432,T-Shirt,Zara,Winter,22935,401,4.9,80.0
CAT1433,Dress,Biba,Summer,78503,354,2.4,80.0
CAT1434,Shirt,Adidas,Summer,31556,105,2.8,80.0
CAT1435,Dress,Biba,Summer,89142,391,1.5,80.0
CAT1436,T-Shirt,Levis,Monsoon,51578,355,1.2,80.0
CAT1437,Shirt,Biba,Festive,23927,253,4.1,80.0
CAT1438,Dress,FabIndia,Winter,58089,95,3.3,80.0
CAT1439,Kurta,Biba,Summer,53176,424,4.0,80.0
CAT1440,Jacket,Levis,Festive,86600,403,1.6,80.0
CAT1441,Shirt,Nike,Festive,29703,193,3.3,80.0
CAT1442,Jacket,Zara,Monsoon,23698,130,2.0,80.0
CAT1443,Shirt,Adidas,Winter,63371,341,1.9,80.0
CAT1444,Kurta,Zara,Monsoon,37415,101,1.0,80.0
CAT1445,Jacket,Biba,Festive,40851,79,1.5,80.0
CAT1446,Jeans,H&M,Festive,51437,413,2.2,80.0
CAT1447,T-Shirt,Zara,Festive,6877,142,1.5,80.0
CAT1448,Jeans,Nike,Monsoon,110610,288,4.9,80.0
CAT1449,Dress,Biba,Winter,50867,146,2.2,80.0
CAT1450,Kurta,Adidas,Summer,32577,323,1.5,80.0
CAT1451,Jeans,Levis,Monsoon,16842,196,1.8,80.0
CAT1452,Shirt,Nike,Festive,31775,230,3.4,80.0
CAT1453,Dress,Biba,Monsoon,25068,473,1.3,80.0
CAT1454,Dress,Nike,Festive,107081,447,4.4,80.0
CAT1455,Jeans,Zara,Summer,41286,55,4.8,80.0
CAT1456,Jeans,Adidas,Summer,114976,287,2.0,80.0
CAT1457,Kurta,Levis,Winter,115031,201,2.8,80.0
CAT1458,T-Shirt,Biba,Festive,52559,17,1.1,80.0
CAT1459,Jeans,FabIndia,Winter,15727,388,3.6,80.0
CAT1460,Jeans,Levis,Winter,85305,285,2.7,80.0
CAT1461,Jacket,FabIndia,Summer,111926,188,2.1,80.0
CAT1462,Shirt,Nike,Monsoon,99396,343,1.8,80.0
CAT1463,Jacket,H&M,Monsoon,103074,48,3.6,80.0
CAT1464,Jacket,Levis,Winter,81881,302,2.7,80.0
CAT1465,Dress,Nike,Summer,27839,187,1.7,80.0
CAT1466,T-Shirt,FabIndia,Festive,11304,171,3.8,80.0
CAT1467,Shirt,Zara,Monsoon,104807,340,3.3,80.0
CAT1468,Kurta,Zara,Winter,95098,383,4.4,80.0
CAT1469,Kurta,H&M,Monsoon,21491,113,1.5,80.0
CAT1470,Jeans,Levis,Monsoon,97704,170,4.1,80.0
CAT1471,Jeans,Levis,Festive,74831,296,3.7,80.0
CAT1472,Kurta,Levis,Summer,107948,132,1.5,80.0
CAT1473,Jeans,Nike,Festive,46480,63,3.8,80.0
CAT1474,T-Shirt,Adidas,Summer,118219,437,2.8,80.0
CAT1475,Jacket,Adidas,Monsoon,87909,43,4.8,80.0
CAT1476,Jeans,H&M,Winter,68566,251,1.6,80.0
CAT1477,Dress,Levis,Festive,86957,464,3.6,80.0
CAT1478,Jeans,Nike,Summer,33463,387,2.5,80.0
CAT1479,Shirt,Zara,Monsoon,47050,122,4.8,80.0
CAT1480,T-Shirt,FabIndia,Summer,78990,327,2.3,80.0
CAT1481,Shirt,Nike,Summer,34845,32,4.8,80.0
CAT1482,Shirt,Adidas,Summer,30375,55,4.6,80.0
CAT1483,Dress,Adidas,Monsoon,86222,321,2.1,80.0
CAT1484,T-Shirt,Zara,Winter,96517,144,4.2,80.0
CAT1485,T-Shirt,Zara,Winter,49306,127,5.0,80.0
CAT1486,T-Shirt,FabIndia,Winter,77359,482,2.0,80.0
CAT1487,T-Shirt,Zara,Summer,87603,198,2.7,80.0
CAT1488,T-Shirt,H&M,Monsoon,27979,140,3.1,80.0
CAT1489,Dress,FabIndia,Summer,81058,431,2.2,80.0
CAT1490,Jeans,Zara,Winter,26088,221,1.1,80.0
CAT1491,Shirt,Biba,Winter,59314,427,1.9,80.0
CAT1492,T-Shirt,Nike,Monsoon,54680,122,2.1,80.0
CAT1493,Jeans,Zara,Summer,68349,53,2.8,80.0
CAT1494,Jeans,H&M,Festive,60432,137,1.7,80.0
CAT1495,Shirt,Levis,Festive,47951,373,4.5,80.0
CAT1496,Dress,Zara,Winter,9615,167,3.8,80.0
CAT1497,Kurta,Adidas,Monsoon,3476,282,1.3,80.0
CAT1498,Kurta,Adidas,Summer,3809,324,3.6,80.0
CAT1499,Jeans,Adidas,Summer,60439,403,3.6,80.0
CAT1500,Jacket,Levis,Winter,27744,364,4.8,80.0
CAT1501,Jacket,Adidas,Winter,115969,349,1.0,80.0
CAT1502,Shirt,Biba,Summer,4913,411,2.0,80.0
CAT1503,Kurta,Zara,Summer,88807,54,4.7,80.0
CAT1504,Jeans,Adidas,Winter,10978,117,4.7,80.0
CAT1505,Dress,FabIndia,Summer,47738,228,3.9,80.0
CAT1506,Kurta,Levis,Festive,11371,452,4.1,80.0
CAT1507,Jeans,Biba,Winter,11361,327,1.4,80.0
CAT1508,Jeans,FabIndia,Summer,13719,324,3.1,80.0
CAT1509,T-Shirt,FabIndia,Winter,97044,186,1.9,80.0
CAT1510,Dress,FabIndia,Monsoon,38010,237,1.7,80.0
CAT1511,T-Shirt,FabIndia,Winter,71708,200,4.2,80.0
CAT1512,Shirt,Zara,Winter,45487,480,1.5,80.0
CAT1513,T-Shirt,Adidas,Monsoon,52461,169,2.9,80.0
CAT1514,T-Shirt,Nike,Festive,13665,403,4.8,80.0
CAT1515,Kurta,Zara,Summer,71845,276,1.7,80.0
CAT1516,Jacket,Zara,Monsoon,111677,367,4.9,80.0
CAT1517,Jeans,Biba,Winter,106899,335,5.0,80.0
CAT1518,Dress,Biba,Summer,87377,388,3.2,80.0
CAT1519,T-Shirt,Adidas,Monsoon,25054,498,1.7,80.0
CAT1520,Dress,Nike,Summer,60085,199,2.3,80.0
CAT1521,Jacket,Biba,Summer,43940,184,2.7,80.0
CAT1522,Jacket,Adidas,Monsoon,68730,299,2.2,80.0
CAT1523,T-Shirt,Adidas,Summer,75298,493,2.1,80.0
CAT1524,Shirt,H&M,Festive,5786,366,4.9,80.0
CAT1525,T-Shirt,Nike,Monsoon,77279,154,1.6,80.0
CAT1526,Kurta,Biba,Festive,114633,241,3.9,80.0
CAT1527,Jeans,Nike,Winter,3042,369,1.0,80.0
CAT1528,Shirt,Zara,Summer,21822,447,3.4,80.0
CAT1529,T-Shirt,Zara,Winter,5962,213,4.7,80.0
CAT1530,Dress,Nike,Winter,96771,222,2.2,80.0
CAT1531,Shirt,H&M,Summer,804,49,1.7,80.0
CAT1532,Shirt,H&M,Monsoon,54783,284,3.6,80.0
CAT1533,T-Shirt,Nike,Summer,17293,332,3.9,80.0
CAT1534,Shirt,Biba,Winter,56084,91,3.8,80.0
CAT1535,Dress,Levis,Winter,67484,190,2.3,80.0
CAT1536,Jacket,H&M,Monsoon,103613,329,2.0,80.0
CAT1537,Shirt,FabIndia,Summer,29237,92,4.8,80.0
CAT1538,Jacket,Zara,Winter,11768,312,4.7,80.0
CAT1539,Dress,Nike,Festive,8596,271,2.8,80.0
CAT1540,T-Shirt,FabIndia,Winter,87332,281,4.4,80.0
CAT1541,Jeans,Nike,Winter,102277,209,2.8,80.0
CAT1542,Shirt,Adidas,Monsoon,49017,249,2.7,80.0
CAT1543,Jeans,Zara,Festive,51178,411,1.6,80.0
CAT1544,Dress,Zara,Winter,60251,189,2.7,80.0
CAT1545,Shirt,H&M,Winter,27350,441,3.1,80.0
CAT1546,Jacket,H&M,Festive,95257,180,1.1,80.0
CAT1547,Kurta,FabIndia,Summer,88224,304,2.8,80.0
CAT1548,Jeans,Adidas,Summer,106241,186,4.1,80.0
CAT1549,Shirt,Nike,Winter,61615,378,3.7,80.0
CAT1550,Jeans,Adidas,Winter,109650,405,3.5,80.0
CAT1551,Shirt,Zara,Summer,86586,246,4.6,80.0
CAT1552,T-Shirt,FabIndia,Monsoon,118572,147,1.1,80.0
CAT1553,Jacket,Levis,Festive,88042,336,3.2,80.0
CAT1554,Jeans,FabIndia,Festive,88709,375,4.1,80.0
CAT1555,Kurta,Biba,Monsoon,39298,320,3.2,80.0
CAT1556,Kurta,FabIndia,Monsoon,83078,138,2.3,80.0
CAT1557,Dress,Adidas,Monsoon,20848,58,1.5,80.0
CAT1558,Shirt,Biba,Monsoon,42620,173,4.6,80.0
CAT1559,Jeans,Biba,Monsoon,92221,286,2.9,80.0
CAT1560,Dress,Biba,Monsoon,51810,302,4.5,80.0
CAT1561,Jeans,Levis,Festive,54060,125,3.3,80.0
CAT1562,Shirt,FabIndia,Monsoon,35600,33,3.7,80.0
CAT1563,Kurta,Adidas,Summer,56613,320,4.2,80.0
CAT1564,T-Shirt,FabIndia,Monsoon,33907,34,3.6,80.0
CAT1565,Kurta,Levis,Monsoon,78162,400,2.6,80.0
CAT1566,Dress,Zara,Festive,106900,136,3.1,80.0
CAT1567,Jacket,H&M,Festive,70397,243,4.2,80.0
CAT1568,T-Shirt,Adidas,Monsoon,72165,218,2.5,80.0
CAT1569,Dress,Adidas,Festive,31540,102,2.6,80.0
CAT1570,Shirt,FabIndia,Winter,56266,103,1.4,80.0
CAT1571,T-Shirt,H&M,Festive,13311,336,4.7,80.0
CAT1572,Dress,Nike,Festive,32302,234,1.4,80.0
CAT1573,Shirt,Nike,Festive,80321,464,3.6,80.0
CAT1574,Kurta,Levis,Festive,106529,387,2.7,80.0
CAT1575,Jacket,Nike,Summer,95983,289,2.6,80.0
CAT1576,Shirt,Adidas,Summer,20986,20,3.7,80.0
CAT1577,Jeans,Nike,Summer,90517,338,1.3,80.0
CAT1578,Shirt,Zara,Monsoon,66693,21,3.4,80.0
CAT1579,Shirt,Zara,Monsoon,55798,44,4.1,80.0
CAT1580,Jacket,Zara,Winter,26481,456,4.3,80.0
CAT1581,Jeans,Nike,Summer,106142,461,1.7,80.0
CAT1582,Dress,Levis,Monsoon,10913,237,4.6,80.0
CAT1583,Dress,Biba,Festive,69594,229,3.6,80.0
CAT1584,Shirt,Biba,Festive,93259,450,4.5,80.0
CAT1585,Jeans,H&M,Summer,19337,150,2.9,80.0
CAT1586,Jeans,Biba,Winter,12107,32,3.2,80.0
CAT1587,Jacket,Biba,Winter,4529,92,4.7,80.0
CAT1588,Kurta,Zara,Festive,28109,499,4.6,80.0
CAT1589,Dress,Zara,Winter,82168,238,2.8,80.0
CAT1590,Jacket,Nike,Summer,27255,432,2.1,80.0
CAT1591,T-Shirt,H&M,Festive,1027,353,2.6,80.0
CAT1592,Dress,FabIndia,Monsoon,48503,89,2.6,80.0
CAT1593,Jacket,Adidas,Monsoon,83938,362,2.1,80.0
CAT1594,Dress,H&M,Winter,97020,405,2.1,80.0
CAT1595,Kurta,H&M,Festive,84735,299,4.4,80.0
CAT1596,T-Shirt,Levis,Festive,83458,464,1.3,80.0
CAT1597,Kurta,Nike,Monsoon,51717,340,3.7,80.0
CAT1598,T-Shirt,Levis,Festive,58063,168,1.7,80.0
CAT1599,Shirt,H&M,Festive,2787,486,2.4,80.0
CAT1600,Jacket,H&M,Festive,72928,137,1.2,80.0
CAT1601,T-Shirt,H&M,Winter,42175,199,2.1,80.0
CAT1602,Kurta,Biba,Festive,107067,406,4.1,80.0
CAT1603,Dress,Adidas,Summer,101337,40,4.5,80.0
CAT1604,T-Shirt,Adidas,Winter,99658,395,1.9,80.0
CAT1605,Jacket,Levis,Festive,82614,368,2.9,80.0
CAT1606,T-Shirt,H&M,Festive,28892,24,2.9,80.0
CAT1607,Jeans,Adidas,Summer,11981,322,4.5,80.0
CAT1608,Dress,Zara,Winter,113918,84,4.1,80.0
CAT1609,Jacket,Adidas,Monsoon,116061,43,3.1,80.0
CAT1610,Jacket,Nike,Monsoon,85242,368,3.7,80.0
CAT1611,Shirt,Nike,Winter,91029,205,4.4,80.0
CAT1612,Kurta,Adidas,Festive,88520,340,1.0,80.0
CAT1613,Shirt,Zara,Festive,46912,38,2.6,80.0
CAT1614,Jacket,Nike,Monsoon,104974,203,4.6,80.0
CAT1615,Dress,Biba,Monsoon,99108,25,4.0,80.0
CAT1616,T-Shirt,Adidas,Monsoon,88891,432,3.2,80.0
CAT1617,T-Shirt,Biba,Summer,18980,86,3.1,80.0
CAT1618,Dress,Adidas,Monsoon,55194,302,2.4,80.0
CAT1619,Jacket,FabIndia,Summer,74098,90,3.1,80.0
CAT1620,T-Shirt,FabIndia,Winter,69352,414,3.6,80.0
CAT1621,T-Shirt,FabIndia,Festive,37195,437,2.7,80.0
CAT1622,T-Shirt,Nike,Monsoon,86472,133,3.9,80.0
CAT1623,Kurta,Biba,Festive,117407,28,4.4,80.0
CAT1624,Kurta,Biba,Festive,71201,464,1.6,80.0
CAT1625,Jeans,Biba,Monsoon,107659,111,2.8,80.0
CAT1626,Shirt,Zara,Monsoon,26777,401,2.6,80.0
CAT1627,Dress,Biba,Winter,15348,86,3.7,80.0
CAT1628,Dress,Zara,Summer,69671,238,2.0,80.0
CAT1629,Dress,FabIndia,Summer,111589,459,3.6,80.0
CAT1630,Jeans,FabIndia,Festive,106621,306,4.5,80.0
CAT1631,Kurta,Nike,Monsoon,29625,212,2.7,80.0
CAT1632,Jacket,Adidas,Winter,105902,481,4.6,80.0
CAT1633,Jacket,FabIndia,Winter,119148,463,5.0,80.0
CAT1634,Jeans,Adidas,Winter,19553,70,1.4,80.0
CAT1635,Jacket,Adidas,Winter,3831,35,1.9,80.0
CAT1636,Dress,Nike,Winter,91705,80,4.8,80.0
CAT1637,Shirt,H&M,Summer,119034,112,4.8,80.0
CAT1638,T-Shirt,H&M,Summer,93272,476,1.4,80.0
CAT1639,Kurta,Levis,Summer,115410,335,1.1,80.0
CAT1640,Kurta,Nike,Monsoon,42442,372,1.6,80.0
CAT1641,Jeans,Levis,Festive,103207,166,5.0,80.0
CAT1642,Kurta,Levis,Winter,105536,372,1.7,80.0
CAT1643,Dress,H&M,Monsoon,102456,368,3.0,80.0
CAT1644,Jacket,Nike,Winter,5779,203,4.4,80.0
CAT1645,Dress,H&M,Summer,93396,284,1.1,80.0
CAT1646,Jeans,Levis,Monsoon,96014,333,3.4,80.0
CAT1647,Dress,Nike,Summer,77964,195,2.1,80.0
CAT1648,Jacket,Levis,Winter,8567,335,4.4,80.0
CAT1649,Shirt,Biba,Winter,119038,122,2.1,80.0
CAT1650,Jeans,Adidas,Festive,34915,322,3.7,80.0
CAT1651,Shirt,Nike,Winter,74649,174,3.7,80.0
CAT1652,T-Shirt,Nike,Summer,114238,70,1.9,80.0
CAT1653,Shirt,Adidas,Winter,56724,101,1.1,80.0
CAT1654,T-Shirt,Levis,Festive,102978,295,2.6,80.0
CAT1655,T-Shirt,Biba,Festive,90695,464,2.2,80.0
CAT1656,Shirt,Zara,Summer,27825,466,4.2,80.0
CAT1657,Jeans,Adidas,Monsoon,101861,162,4.2,80.0
CAT1658,Jacket,H&M,Winter,72417,234,2.8,80.0
CAT1659,Dress,Levis,Festive,40713,136,3.4,80.0
CAT1660,Dress,Adidas,Winter,11482,202,3.4,80.0
CAT1661,Jacket,Adidas,Winter,19327,124,4.3,80.0
CAT1662,T-Shirt,Nike,Monsoon,89404,271,2.7,80.0
CAT1663,T-Shirt,H&M,Festive,68597,27,2.1,80.0
CAT1664,Jeans,H&M,Winter,57254,19,2.1,80.0
CAT1665,Kurta,H&M,Festive,84485,101,3.1,80.0
CAT1666,Shirt,Adidas,Summer,115088,148,2.8,80.0
CAT1667,T-Shirt,Zara,Summer,80880,490,2.8,80.0
CAT1668,Dress,FabIndia,Winter,5101,458,1.4,80.0
CAT1669,Jeans,Levis,Festive,106552,342,3.9,80.0
CAT1670,Shirt,FabIndia,Winter,28483,366,1.9,80.0
CAT1671,Jeans,Adidas,Festive,21823,349,1.8,80.0
CAT1672,Shirt,FabIndia,Festive,114571,458,2.7,80.0
CAT1673,Shirt,Adidas,Monsoon,41020,61,1.9,80.0
CAT1674,Jacket,FabIndia,Monsoon,71251,204,3.3,80.0
CAT1675,T-Shirt,H&M,Monsoon,22971,475,2.5,80.0
CAT1676,Jeans,Biba,Winter,25644,498,2.8,80.0
CAT1677,Jeans,H&M,Monsoon,99627,215,3.1,80.0
CAT1678,Jacket,H&M,Monsoon,74310,296,1.8,80.0
CAT1679,Dress,Nike,Summer,112848,484,1.6,80.0
CAT1680,Dress,Nike,Festive,111710,410,4.5,80.0
CAT1681,T-Shirt,FabIndia,Festive,985,448,2.7,80.0
CAT1682,T-Shirt,Adidas,Monsoon,18796,375,2.6,80.0
CAT1683,Kurta,H&M,Festive,77510,102,1.1,80.0
CAT1684,Jacket,FabIndia,Summer,37485,429,3.0,80.0
CAT1685,Dress,Nike,Summer,69501,494,3.2,80.0
